comment_id,status_id,parent_id,comment_message,comment_published,comment_likes
10156069508748701_10156069639098701,91290503700_10156069508748701,,One of the greatest movie of all time. And Christopher Nolan the greatest director of all time. Only ok movies he made were interstellar and Dark Knight Rises.,2017-12-07 13:31:18,0
10156069508748701_10156069639473701,91290503700_10156069508748701,,Maybe this concept could be the same to realize what really we call life and death.,2017-12-07 13:31:38,1
10156069508748701_10156071493598701,91290503700_10156069508748701,10156069508748701_10156069639473701,True friend,2017-12-08 02:07:50,0
10156069508748701_10156069639523701,91290503700_10156069508748701,,Craig Savage,2017-12-07 13:31:40,0
10156069508748701_10156069648228701,91290503700_10156069508748701,,Vicki Gibbons #zombielife,2017-12-07 13:35:20,1
10156069508748701_10156069665768701,91290503700_10156069508748701,,How we ended up here,2017-12-07 13:41:18,0
10156069508748701_10156069667938701,91290503700_10156069508748701,,Robyn Kirwan and Row Kirwan everytime so true!,2017-12-07 13:42:10,2
10156069508748701_10156069671583701,91290503700_10156069508748701,,"""I was dissapointed. That you tried.""",2017-12-07 13:43:56,0
10156069508748701_10156069672183701,91290503700_10156069508748701,,Hate that f**** movie,2017-12-07 13:44:21,0
10156069508748701_10156069673703701,91290503700_10156069508748701,,He is so handsome  !,2017-12-07 13:44:53,0
10156069508748701_10156069679893701,91290503700_10156069508748701,,Yeahh,2017-12-07 13:48:13,0
10156069508748701_10156069694638701,91290503700_10156069508748701,,Joe Gallagher 🌷🌷🌷,2017-12-07 13:55:35,0
10156069508748701_10156069697273701,91290503700_10156069508748701,,One of my all time favorite movies.  The point I got from it is that Illusion is what is happening in and outside dreams. Which illusion do you choose?,2017-12-07 13:57:06,0
10156069508748701_10156069699343701,91290503700_10156069508748701,,superbe film🤗,2017-12-07 13:58:19,0
10156069508748701_10156069701128701,91290503700_10156069508748701,,Best Movie ever seen! Inception 2 ?,2017-12-07 13:59:35,0
10156069508748701_10156069703833701,91290503700_10156069508748701,,Crystian 🤓😉,2017-12-07 14:01:01,0
10156069508748701_10156069708958701,91290503700_10156069508748701,,Kevin Riady,2017-12-07 14:03:23,0
10156069508748701_10156069712108701,91290503700_10156069508748701,,Guillaume Grolez 😉,2017-12-07 14:04:40,0
10156069508748701_10156070404148701,91290503700_10156069508748701,10156069508748701_10156069712108701,[[STICKER]],2017-12-07 18:17:43,0
10156069508748701_10156069714288701,91290503700_10156069508748701,,"History was created when  genius Christopher Nolan joined the hands of talented DiCaprio... I still catch the movie whenever it's played, be it at any timeline...
The thought of this concept was itself an art, & it was brought to life by the cast...its the end of story, but I request the team to pull of another one...",2017-12-07 14:05:29,4
10156069508748701_10156069719288701,91290503700_10156069508748701,,"""You have to learn to dream bigger, darling...""",2017-12-07 14:08:04,0
10156069508748701_10156069723968701,91290503700_10156069508748701,,I haven't seen a post from inception in years..,2017-12-07 14:10:24,2
10156069508748701_10156069725848701,91290503700_10156069508748701,,Sri Prakash,2017-12-07 14:11:29,0
10156069508748701_10156069726828701,91290503700_10156069508748701,,"I know what this is, I've seen one before. It belonged to a man I met in a half remembered dream, a man possessed of some radical notions",2017-12-07 14:12:13,6
10156069508748701_10156069727663701,91290503700_10156069508748701,,"So true, Louise Easthope",2017-12-07 14:12:41,0
10156069508748701_10156069731433701,91290503700_10156069508748701,,"""...something was ACTUALLY strange""",2017-12-07 14:14:39,0
10156069508748701_10156069783298701,91290503700_10156069508748701,,https://www.youtube.com/watch?v=qJUg5iGyy-Q [[VIDEO_SHARE_YOUTUBE]],2017-12-07 14:34:37,0
10156069508748701_10156069785003701,91290503700_10156069508748701,,In dreams never go deep down,2017-12-07 14:35:35,0
10156069508748701_10156069787038701,91290503700_10156069508748701,,Inception wt a movie it is incredible,2017-12-07 14:36:20,1
10156069508748701_10156069793538701,91290503700_10156069508748701,,I think it's the best movie in Nolan's movies.,2017-12-07 14:39:15,0
10156069508748701_10156069796443701,91290503700_10156069508748701,,Drem in drem leonardo,2017-12-07 14:41:01,0
10156069508748701_10156069799008701,91290503700_10156069508748701,,Vu quelque chose comme 45 fois...,2017-12-07 14:42:19,0
10156069508748701_10156069808863701,91290503700_10156069508748701,,Dream in dream leonado,2017-12-07 14:47:05,0
10156069508748701_10156069815663701,91290503700_10156069508748701,,"And it's funny but true, his mention of being in a dream, how they never start at the ""beginning"" or ""end"", but always in the middle of a dream....has anyone ever had a dream with a beginning middle and end?",2017-12-07 14:50:50,1
10156069508748701_10156071773198701,91290503700_10156069508748701,10156069508748701_10156069815663701,Yes.,2017-12-08 03:17:28,0
10156069508748701_10156072468678701,91290503700_10156069508748701,10156069508748701_10156069815663701,yes,2017-12-08 08:43:23,0
10156069508748701_10156069821098701,91290503700_10156069508748701,,Maria Sigkiridou το εργο που ΠΡΕΠΕΙ ΝΑ ΔΕΙΣ,2017-12-07 14:53:50,1
10156069508748701_10156069827528701,91290503700_10156069508748701,,Gabriela Isabel,2017-12-07 14:57:42,1
10156069508748701_10156070247603701,91290503700_10156069508748701,10156069508748701_10156069827528701,Esa es 💃,2017-12-07 17:43:41,0
10156069508748701_10156069839918701,91290503700_10156069508748701,,"there is the old parable about the dreaming Buddha. He fell asleep and dreamed that he went to sleep and had a dream. When he woke he wasn't sure if he was awake or if he was still asleep dreaming he had woken. at any given point our mind is either experiencing our real life or a dream state. bad enough that our mind really doesn't always know the difference but worse yet.....even when we ""come out of it"" we could be wrong!",2017-12-07 15:03:21,2
10156069508748701_10156070102133701,91290503700_10156069508748701,10156069508748701_10156069839918701,I don't feel pain in dreams; that's usually the dead giveaway that I'm awake.,2017-12-07 17:01:39,0
10156069508748701_10156072731798701,91290503700_10156069508748701,10156069508748701_10156069839918701,Does pain transfer from real life to dream state?,2017-12-08 10:15:45,0
10156069508748701_10156069852153701,91290503700_10156069508748701,,The weird concept....,2017-12-07 15:09:44,0
10156069508748701_10156069856598701,91290503700_10156069508748701,,Carolina Dias,2017-12-07 15:12:15,0
10156069508748701_10156069917488701,91290503700_10156069508748701,10156069508748701_10156069856598701,Amo esse filme!,2017-12-07 15:39:39,0
10156069508748701_10156069868213701,91290503700_10156069508748701,,Anirudh😍😍😍,2017-12-07 15:17:50,0
10156069508748701_10156069869638701,91290503700_10156069508748701,,One of the greatest movie I've ever seen!,2017-12-07 15:18:04,0
10156069508748701_10156069874508701,91290503700_10156069508748701,,I also had a dream in a dream:I waked up but I realized I was still dreaming because the sound of the waking up of the smartphone was different !,2017-12-07 15:20:39,0
10156069508748701_10156069875028701,91290503700_10156069508748701,,Complete masterpiece. 😘,2017-12-07 15:20:58,0
10156069508748701_10156069890163701,91290503700_10156069508748701,,Thimoty Boucard,2017-12-07 15:27:50,0
10156069508748701_10156069897643701,91290503700_10156069508748701,,Nick Gonzales,2017-12-07 15:31:46,0
10156069508748701_10156069910363701,91290503700_10156069508748701,,"arabia saudyjska i jej farmacja,zwijamy ziemię jak asfalt w wąchocku",2017-12-07 15:37:02,0
10156069508748701_10156069919353701,91290503700_10156069508748701,,Marcello Grillenzoni roba di livello l'incezione,2017-12-07 15:40:25,0
10156069508748701_10156070084083701,91290503700_10156069508748701,10156069508748701_10156069919353701,L'incezione è sempre una garanzia,2017-12-07 16:52:23,0
10156069508748701_10156069923498701,91290503700_10156069508748701,,Passend zu unserem Gespräch gestern ;) Ina Reiß,2017-12-07 15:42:25,1
10156069508748701_10156070282268701,91290503700_10156069508748701,10156069508748701_10156069923498701,Ist aber echt immer so 😉,2017-12-07 17:52:07,1
10156069508748701_10156069950823701,91290503700_10156069508748701,,One of the good ones ever made,2017-12-07 15:54:06,0
10156069508748701_10156069961803701,91290503700_10156069508748701,,Second part?,2017-12-07 15:57:02,0
10156069508748701_10156069972263701,91290503700_10156069508748701,,How did we get here Ariadne?,2017-12-07 16:01:18,0
10156069508748701_10156069974003701,91290503700_10156069508748701,,[[STICKER]],2017-12-07 16:02:21,0
10156069508748701_10156069995078701,91290503700_10156069508748701,,This movie restored my faith in Hollywood.  There had been so much junk out around 2010.,2017-12-07 16:08:27,0
10156069508748701_10156070015543701,91290503700_10156069508748701,,Alan Srodzinski can we re watch this tonight?,2017-12-07 16:18:58,0
10156069508748701_10156070034563701,91290503700_10156069508748701,,Very true!!,2017-12-07 16:26:57,0
10156069508748701_10156070059603701,91290503700_10156069508748701,,One of the best movies ever made. <3,2017-12-07 16:37:58,0
10156069508748701_10156071845133701,91290503700_10156069508748701,10156069508748701_10156070059603701,Jorkata Tachev,2017-12-08 04:19:50,0
10156069508748701_10156070067448701,91290503700_10156069508748701,,Solène on se le regarde pendant notre semaine,2017-12-07 16:42:05,1
10156069508748701_10156070974363701,91290503700_10156069508748701,10156069508748701_10156070067448701,The best movie ever,2017-12-07 22:49:05,0
10156069508748701_10156070086538701,91290503700_10156069508748701,,Marie Sailliot,2017-12-07 16:54:08,0
10156069508748701_10156070119493701,91290503700_10156069508748701,,Narges Aflatounian,2017-12-07 17:07:21,0
10156069508748701_10156070120843701,91290503700_10156069508748701,,"Melike Özçelik Nurso Einfachso unser Inception-Filmabend ist auch schon schrecklich lange her, wisst ihr noch?😌💖",2017-12-07 17:07:41,0
10156069508748701_10156071829523701,91290503700_10156069508748701,10156069508748701_10156070120843701,Jaaaa...schon viel zu lange her! 😣,2017-12-08 04:05:06,0
10156069508748701_10156071831528701,91290503700_10156069508748701,10156069508748701_10156070120843701,Da besteht auf jeden Fall Wiederholungsbedarf 🤤,2017-12-08 04:07:27,1
10156069508748701_10156070165013701,91290503700_10156069508748701,,My favorite movie ever! Love it.,2017-12-07 17:20:28,0
10156069508748701_10156070209048701,91290503700_10156069508748701,,Great movie....,2017-12-07 17:34:22,0
10156069508748701_10156070252048701,91290503700_10156069508748701,,Amine Chraibi,2017-12-07 17:44:41,0
10156069508748701_10156070289378701,91290503700_10156069508748701,10156069508748701_10156070252048701,Ce film me dit vaaaguement quelque chose !,2017-12-07 17:53:16,0
10156069508748701_10156070275038701,91290503700_10156069508748701,,"Moroni Maldonado
David Wehle
Oliver Johnston",2017-12-07 17:50:51,1
10156069508748701_10156070278503701,91290503700_10156069508748701,10156069508748701_10156070275038701,"idk man, 2049 was up there now",2017-12-07 17:51:27,0
10156069508748701_10156070324473701,91290503700_10156069508748701,10156069508748701_10156070275038701,Moroni https://youtu.be/LQCU36pkH7c [[VIDEO_SHARE_YOUTUBE]],2017-12-07 17:55:36,0
10156069508748701_10156070323828701,91290503700_10156069508748701,,❤️❤️❤️,2017-12-07 17:55:33,0
10156069508748701_10156070329058701,91290503700_10156069508748701,,Heidi Fendt Film Idee 😍😍😍,2017-12-07 17:55:55,1
10156069508748701_10156071956663701,91290503700_10156069508748701,10156069508748701_10156070329058701,Auch schon drei mal gesehen 😍,2017-12-08 04:37:07,1
10156069508748701_10156070369928701,91290503700_10156069508748701,,As Saidi,2017-12-07 18:01:49,1
10156069508748701_10156070393313701,91290503700_10156069508748701,,[[ANIMATED_IMAGE_SHARE]],2017-12-07 18:13:31,0
10156069508748701_10156070393773701,91290503700_10156069508748701,,Most original &. amazing movies I've ever seen!,2017-12-07 18:13:50,0
10156069508748701_10156070403138701,91290503700_10156069508748701,,Abdur Reman,2017-12-07 18:17:17,0
10156069508748701_10156070417518701,91290503700_10156069508748701,,anyone watch that Falling Water show?,2017-12-07 18:21:59,0
10156069508748701_10156070433643701,91290503700_10156069508748701,,Tess DeBerardinis Look. It's your fav man.,2017-12-07 18:27:22,0
10156069508748701_10156070441723701,91290503700_10156069508748701,,Daniel James,2017-12-07 18:31:03,0
10156069508748701_10156070454633701,91290503700_10156069508748701,,😊,2017-12-07 18:38:14,0
10156069508748701_10156070481998701,91290503700_10156069508748701,,On the movie list Tyler Bogus,2017-12-07 18:50:20,0
10156069508748701_10156070537993701,91290503700_10156069508748701,10156069508748701_10156070481998701,I see who's in it amd I'm intrigued,2017-12-07 19:19:34,0
10156069508748701_10156070486028701,91290503700_10156069508748701,,Maja Vujica ...,2017-12-07 18:53:08,1
10156069508748701_10156070488983701,91290503700_10156069508748701,,Auch schon drei mal gesehen 😍,2017-12-07 18:55:27,0
10156069508748701_10156070492648701,91290503700_10156069508748701,,One of the best movies ever made.,2017-12-07 18:57:14,0
10156069508748701_10156070493388701,91290503700_10156069508748701,,It's a crime that this movie doesn't have a sequel and there are 5 Twilights,2017-12-07 18:57:44,2
10156069508748701_10156070493508701,91290503700_10156069508748701,,Se parece a un lugar en París. MontMatre,2017-12-07 18:57:48,0
10156069508748701_10156070557933701,91290503700_10156069508748701,10156069508748701_10156070493508701,Cierto!! 🧐,2017-12-07 19:29:53,0
10156069508748701_10156070509413701,91290503700_10156069508748701,,Friedrich Huber,2017-12-07 19:05:36,0
10156069508748701_10156070524678701,91290503700_10156069508748701,,Best movie ever.,2017-12-07 19:09:17,0
10156069508748701_10156070527553701,91290503700_10156069508748701,,Kezia-Rose Crawford,2017-12-07 19:11:55,1
10156069508748701_10156070544418701,91290503700_10156069508748701,,Mary Kennemur,2017-12-07 19:23:49,0
10156069508748701_10156070594318701,91290503700_10156069508748701,,"Why do you post this now?!
Is there an Inception 2 in the works???",2017-12-07 19:39:44,0
10156069508748701_10156070644853701,91290503700_10156069508748701,,I saw this movie 10 times.....and I still have no idea wtf is going on 🤔🤔,2017-12-07 20:01:38,0
10156069508748701_10156070649633701,91290503700_10156069508748701,,my favorite movie ever. and in real life. i wish we all would wake up now.,2017-12-07 20:04:35,0
10156069508748701_10156070659338701,91290503700_10156069508748701,,Best movie i've seen.,2017-12-07 20:11:39,0
10156069508748701_10156070664973701,91290503700_10156069508748701,,A lot of things we now experience come from others dreams and therefore created we then have our own dreams and create and ad to our so called reality. Is it much different when we dream. Then theirs God who has the real reality.,2017-12-07 20:15:22,2
10156069508748701_10156071495818701,91290503700_10156069508748701,10156069508748701_10156070664973701,Right,2017-12-08 02:10:09,0
10156069508748701_10156070676433701,91290503700_10156069508748701,,Dweems,2017-12-07 20:22:23,0
10156069508748701_10156070748403701,91290503700_10156069508748701,,"Mason Leung i had a dream (Gold, 2016)",2017-12-07 21:03:45,1
10156069508748701_10156070760428701,91290503700_10156069508748701,10156069508748701_10156070748403701,So deep,2017-12-07 21:11:50,0
10156069508748701_10156070753058701,91290503700_10156069508748701,,But at some point of time in dream u realize that u r dreaming ...,2017-12-07 21:06:45,0
10156069508748701_10156070755298701,91290503700_10156069508748701,,So true,2017-12-07 21:08:12,0
10156069508748701_10156070761943701,91290503700_10156069508748701,,All time favorite❤,2017-12-07 21:12:50,0
10156069508748701_10156070789738701,91290503700_10156069508748701,,Not really. I tend to know when I dreaming and force myself to awake.,2017-12-07 21:28:24,0
10156069508748701_10156070832013701,91290503700_10156069508748701,,The best movie that I saw in my life. I loved it,2017-12-07 21:45:02,0
10156069508748701_10156070834263701,91290503700_10156069508748701,,Incluso tengo en Tótem de Cobb y el dado cargado de Arthur.,2017-12-07 21:45:51,0
10156069508748701_10156070906288701,91290503700_10156069508748701,,"""Drinks go down easy when you're partying. It's only when you sober up that you realize you were actually plastered"".",2017-12-07 22:11:05,0
10156069508748701_10156070924263701,91290503700_10156069508748701,,"The more times I watch this movie, the more I love it.  Like,  I have hiked the same trail in the San Gorgonio wilderness many hundreds of times over 4 decades and every time it is new.  As with every time I view this movie.  S O  M U C H  T H E R E",2017-12-07 22:20:31,1
10156069508748701_10156070955823701,91290503700_10156069508748701,,Can we get a sequel please????,2017-12-07 22:38:46,0
10156069508748701_10156070983573701,91290503700_10156069508748701,,Saman Khan tbt,2017-12-07 22:55:01,1
10156069508748701_10156070985388701,91290503700_10156069508748701,,Joshua Speaks,2017-12-07 22:56:11,0
10156069508748701_10156071038068701,91290503700_10156069508748701,,Amazing,2017-12-07 23:29:05,0
10156069508748701_10156071072008701,91290503700_10156069508748701,,😘😚😙😜,2017-12-07 23:48:23,0
10156069508748701_10156071072588701,91290503700_10156069508748701,,Ce film est mon Top:1 de la liste tres sélect de mes 10 meilleurs film a vie ! ! !,2017-12-07 23:48:54,0
10156069508748701_10156071130538701,91290503700_10156069508748701,,The Best movie!  number one!!!,2017-12-08 00:19:20,0
10156069508748701_10156071133263701,91290503700_10156069508748701,,[[ANIMATED_IMAGE_SHARE]],2017-12-08 00:21:26,1
10156069508748701_10156071140028701,91290503700_10156069508748701,,"best movie, best actor",2017-12-08 00:26:50,0
10156069508748701_10156071246478701,91290503700_10156069508748701,,We know it's a dream because it defies the laws of physics.,2017-12-08 00:58:08,1
10156069508748701_10156071492838701,91290503700_10156069508748701,10156069508748701_10156071246478701,Absolutely right,2017-12-08 02:07:03,1
10156069508748701_10156071284038701,91290503700_10156069508748701,,Best movie based on an anime ever!,2017-12-08 01:05:58,1
10156069508748701_10156071353098701,91290503700_10156069508748701,,René Ma,2017-12-08 01:14:49,1
10156069508748701_10156071361723701,91290503700_10156069508748701,,He's gorgeous,2017-12-08 01:15:58,0
10156069508748701_10156071399943701,91290503700_10156069508748701,,Ze Yang Jake its real simple,2017-12-08 01:29:29,0
10156069508748701_10156071456783701,91290503700_10156069508748701,,"There is something you should to know about me, About the  INCEPTION.",2017-12-08 01:51:37,0
10156069508748701_10156071506183701,91290503700_10156069508748701,,Bars Lierent,2017-12-08 02:19:55,1
10156069508748701_10156072045023701,91290503700_10156069508748701,10156069508748701_10156071506183701,😱,2017-12-08 05:09:04,0
10156069508748701_10156072179743701,91290503700_10156069508748701,10156069508748701_10156071506183701,Davon hatten wir es erst demletzt...,2017-12-08 06:26:33,1
10156069508748701_10156071756008701,91290503700_10156069508748701,,"Tanna Harvill  Lee Satterwhite Schrader  Adam Leal  i love this movie, and i hate it too....main reason why i cant sleep well....ROFL",2017-12-08 03:05:15,0
10156069508748701_10156072362608701,91290503700_10156069508748701,10156069508748701_10156071756008701,Never seen it,2017-12-08 07:43:46,0
10156069508748701_10156072374993701,91290503700_10156069508748701,10156069508748701_10156071756008701,But good quote,2017-12-08 07:52:35,0
10156069508748701_10156071762478701,91290503700_10156069508748701,,My all time favorite ❤️❤️,2017-12-08 03:07:30,0
10156069508748701_10156071770993701,91290503700_10156069508748701,,i just watched this yesterday...facebook is def listening,2017-12-08 03:15:19,0
10156069508748701_10156071782288701,91290503700_10156069508748701,,Kp Tharsigan,2017-12-08 03:26:00,1
10156069508748701_10156071784383701,91290503700_10156069508748701,,I've never finished this movie 😶,2017-12-08 03:28:34,0
10156069508748701_10156071786533701,91290503700_10156069508748701,,Mein lieblingsfilm😍,2017-12-08 03:30:52,0
10156069508748701_10156071798703701,91290503700_10156069508748701,,Very good movie 🎥 ✌️,2017-12-08 03:40:38,0
10156069508748701_10156071825243701,91290503700_10156069508748701,,Restaurant à Pariiis,2017-12-08 04:03:12,0
10156069508748701_10156071830963701,91290503700_10156069508748701,,Audi Nu Lawan Nuri,2017-12-08 04:06:46,0
10156069508748701_10156071919588701,91290503700_10156069508748701,,Page - DiCaprio - Paris !😍,2017-12-08 04:30:30,0
10156069508748701_10156071932028701,91290503700_10156069508748701,,Leo 😍,2017-12-08 04:32:25,0
10156069508748701_10156071933393701,91290503700_10156069508748701,,"You never really remember the beginning of a dream, do you?",2017-12-08 04:32:34,2
10156069508748701_10156071940728701,91290503700_10156069508748701,10156069508748701_10156071933393701,Sanjeev Mk Swadhin,2017-12-08 04:33:44,0
10156069508748701_10156071939593701,91290503700_10156069508748701,,Christoph DerGroße 😂😂,2017-12-08 04:33:00,1
10156069508748701_10156071951933701,91290503700_10156069508748701,,"""I was disappointed that you tried""",2017-12-08 04:36:28,0
10156069508748701_10156071958948701,91290503700_10156069508748701,,Or is it that we are dreaming more than we are awake so the dream feels normal but awake feels strange ? how do we Know which is which ?,2017-12-08 04:38:10,1
10156069508748701_10156071960563701,91290503700_10156069508748701,,Favorite movies,2017-12-08 04:38:50,0
10156069508748701_10156071973503701,91290503700_10156069508748701,,Lara Krouwels lekker dromen,2017-12-08 04:44:15,0
10156069508748701_10156072036138701,91290503700_10156069508748701,,"I miss this movie and you, let's watch it together. Renee L. Olive",2017-12-08 05:02:40,0
10156069508748701_10156072063023701,91290503700_10156069508748701,10156069508748701_10156072036138701,When you come for killers?,2017-12-08 05:13:35,0
10156069508748701_10156072080488701,91290503700_10156069508748701,10156069508748701_10156072036138701,Yeeees. I have from ANZAC day off.. so Wednesday-Sunday I'll be in Bris I assume.,2017-12-08 05:18:13,1
10156069508748701_10156072220578701,91290503700_10156069508748701,10156069508748701_10156072036138701,Dude you will never guess who is in the same restaurant as me right now,2017-12-08 06:53:42,0
10156069508748701_10156072225403701,91290503700_10156069508748701,10156069508748701_10156072036138701,"If you say Tom Hardy, Leo DiCaprio or Joseph Gordon Levitt I'll snap your legs in half",2017-12-08 06:56:37,0
10156069508748701_10156072225518701,91290503700_10156069508748701,10156069508748701_10156072036138701,But who!!?,2017-12-08 06:56:41,0
10156069508748701_10156072241818701,91290503700_10156069508748701,10156069508748701_10156072036138701,Nah,2017-12-08 07:05:15,0
10156069508748701_10156072241983701,91290503700_10156069508748701,10156069508748701_10156072036138701,But arj barker lmao,2017-12-08 07:05:20,0
10156069508748701_10156072294113701,91290503700_10156069508748701,10156069508748701_10156072036138701,HAAAAHAHAHA ded. Go ask him why he never came to get Chinese with us back in the day.,2017-12-08 07:30:06,0
10156069508748701_10156072366513701,91290503700_10156069508748701,10156069508748701_10156072036138701,Lmfao I was telling David about that!! We fully thought we had the hook up,2017-12-08 07:46:41,0
10156069508748701_10156072368543701,91290503700_10156069508748701,10156069508748701_10156072036138701,😂😂😂,2017-12-08 07:48:29,0
10156069508748701_10156072077913701,91290503700_10156069508748701,,"a concept made by dreamer...

have dream my life would be... so different from hell I'm living...
now life has kill the dream I Dreamed",2017-12-08 05:16:23,1
10156069508748701_10156072098148701,91290503700_10156069508748701,,"dreams do have meaning in our life, if we are tensed this could influence our dreams, so be relaxed .. you do not have to be scared of your sleep ..",2017-12-08 05:29:54,0
10156069508748701_10156072123693701,91290503700_10156069508748701,,Not  always sometimes I realize I'm in a dream,2017-12-08 05:48:31,0
10156069508748701_10156072129743701,91290503700_10156069508748701,,Turkan,2017-12-08 05:53:15,0
10156069508748701_10156073736033701,91290503700_10156069508748701,10156069508748701_10156072129743701,🤔,2017-12-08 17:30:21,0
10156069508748701_10156072145668701,91290503700_10156069508748701,,I absolutely loved this movie. If I remember correctly it was like the 4th time within a couple of weeks I had seen it. Now I find myself when it's on TV to start watching it again.,2017-12-08 06:07:11,1
10156069508748701_10156072156188701,91290503700_10156069508748701,,Remco van der Weerd jou favoriete film,2017-12-08 06:14:29,1
10156069508748701_10156072220763701,91290503700_10156069508748701,,528491,2017-12-08 06:53:51,0
10156069508748701_10156072227553701,91290503700_10156069508748701,,world is also a dream..when someone awake... becomes Buddha...the literal meaning.,2017-12-08 06:57:56,0
10156069508748701_10156072242543701,91290503700_10156069508748701,,Nice lines from nice movie,2017-12-08 07:05:55,0
10156069508748701_10156072332313701,91290503700_10156069508748701,,Nick Gray U remember our deep discussions about this movie? 😂😂,2017-12-08 07:36:57,0
10156069508748701_10156074066943701,91290503700_10156069508748701,10156069508748701_10156072332313701,Inception YES!,2017-12-08 19:53:08,1
10156069508748701_10156072368268701,91290503700_10156069508748701,,Pallavi Gole,2017-12-08 07:48:20,1
10156069508748701_10156072423878701,91290503700_10156069508748701,,Mind-blowing..movie...,2017-12-08 08:18:56,0
10156069508748701_10156072438148701,91290503700_10156069508748701,,Lindsay Lazarus we will never get over this tragedy,2017-12-08 08:28:08,1
10156069508748701_10156072459678701,91290503700_10156069508748701,,Best show ever,2017-12-08 08:38:45,0
10156069508748701_10156072463553701,91290503700_10156069508748701,,Pooja,2017-12-08 08:40:45,0
10156069508748701_10156072465203701,91290503700_10156069508748701,,one of the best movie I've ever seen,2017-12-08 08:41:34,0
10156069508748701_10156072493818701,91290503700_10156069508748701,,Ali Hassan,2017-12-08 08:55:24,0
10156069508748701_10156072604823701,91290503700_10156069508748701,10156069508748701_10156072493818701,Bst movie of all time,2017-12-08 09:28:32,0
10156069508748701_10156072634263701,91290503700_10156069508748701,,Marlenn Delgado 🤔😎😱,2017-12-08 09:38:25,0
10156069508748701_10156072698728701,91290503700_10156069508748701,,[[ANIMATED_IMAGE_SHARE]],2017-12-08 09:59:37,0
10156069508748701_10156072758588701,91290503700_10156069508748701,,Tho isn't this just the best film there is,2017-12-08 10:28:54,0
10156069508748701_10156072976033701,91290503700_10156069508748701,10156069508748701_10156072758588701,oits not thouh,2017-12-08 12:13:09,0
10156069508748701_10156072773528701,91290503700_10156069508748701,,❤️,2017-12-08 10:39:34,0
10156069508748701_10156072796998701,91290503700_10156069508748701,,Dream Sequencer Online!,2017-12-08 10:50:54,0
10156069508748701_10156072839273701,91290503700_10156069508748701,,Movie with a very unique concept. Was one of the best movie....,2017-12-08 11:10:02,0
10156069508748701_10156073018398701,91290503700_10156069508748701,,What's your totem?,2017-12-08 12:36:52,0
10156069508748701_10156073028773701,91290503700_10156069508748701,,One of my three favorite movies of all time.,2017-12-08 12:42:54,0
10156069508748701_10156073048788701,91290503700_10156069508748701,,Awsm movie. .,2017-12-08 12:52:09,0
10156069508748701_10156073167513701,91290503700_10156069508748701,,GREATH.. MOVIE.....DE LO MEJOR KE HE VISTO,2017-12-08 13:51:05,0
10156069508748701_10156073207878701,91290503700_10156069508748701,,Marah Nedal Alshaheen هذا هو الفلم,2017-12-08 14:08:10,1
10156069508748701_10156073211388701,91290503700_10156069508748701,,Priyesh Potdar Srinivasan Iyengar,2017-12-08 14:10:04,2
10156069508748701_10156073215058701,91290503700_10156069508748701,,Anand Rajpurohit,2017-12-08 14:11:30,0
10156069508748701_10156073221478701,91290503700_10156069508748701,,"Unforgettable experience of a movie. Acting, Story, Direction,  Cinematography, Music score and much more",2017-12-08 14:14:13,2
10156069508748701_10156073223858701,91290503700_10156069508748701,,Do you want to take a leap of faith or become an old man filled with regret waiting to die alone,2017-12-08 14:15:10,0
10156069508748701_10156073224883701,91290503700_10156069508748701,,In my dream you play by my rules,2017-12-08 14:15:30,0
10156069508748701_10156073226873701,91290503700_10156069508748701,,I hate to see you out of control,2017-12-08 14:16:29,0
10156069508748701_10156073228428701,91290503700_10156069508748701,,You can't fix that no once can,2017-12-08 14:16:56,0
10156069508748701_10156073243843701,91290503700_10156069508748701,,Assista esse filme Raiane Soares,2017-12-08 14:20:53,1
10156069508748701_10156073326993701,91290503700_10156069508748701,10156069508748701_10156073243843701,"Vai ser minha programação de sexta a noite  kmmkkkk
Vc ja assistiu?",2017-12-08 14:33:55,1
10156069508748701_10156073335798701,91290503700_10156069508748701,10156069508748701_10156073243843701,"Vi, seu cérebro vai pirar. Verei novamente, pois tem muito tempo que assisti.",2017-12-08 14:35:11,1
10156069508748701_10156073371913701,91290503700_10156069508748701,,Geilster Film ever !!!,2017-12-08 14:48:45,0
10156069508748701_10156073372563701,91290503700_10156069508748701,,Leonardo one of his best films just awesome,2017-12-08 14:49:06,0
10156069508748701_10156073392813701,91290503700_10156069508748701,,One of my favourite favourite movie.,2017-12-08 14:57:04,0
10156069508748701_10156073495028701,91290503700_10156069508748701,,"I said to much ""yes!"".",2017-12-08 15:48:04,0
10156069508748701_10156073552483701,91290503700_10156069508748701,,Sadik Salem minnsdu,2017-12-08 16:13:39,0
10156069508748701_10156075088983701,91290503700_10156069508748701,10156069508748701_10156073552483701,Klart bror,2017-12-09 05:23:23,0
10156069508748701_10156073583593701,91290503700_10156069508748701,,Rico Marius  zi un film bomba,2017-12-08 16:28:32,0
10156069508748701_10156073587873701,91290503700_10156069508748701,10156069508748701_10156073583593701,Serial nu pot ?,2017-12-08 16:30:29,0
10156069508748701_10156073624638701,91290503700_10156069508748701,10156069508748701_10156073583593701,Incearca acuma ma uit la Dunkirk,2017-12-08 16:50:05,0
